id,url,foreign_landing_url,title,creator,creator_url,license,license_version,license_url,source,attribution,is_table,eye_level,verdict
e4200307-010e-4ade-9860-4740e206cfa3,https://live.staticflickr.com/65535/52764672510_9edf6c2959_b.jpg,https://www.flickr.com/photos/37804979@N00/52764672510,Moor Pool Hall,ahisgett,https://www.flickr.com/photos/37804979@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Moor Pool Hall"" by ahisgett is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.377,0.998,off_topic
e46c65a5-16f7-4456-a6c1-d879853826a3,https://live.staticflickr.com/7194/6819094724_637d238d73_b.jpg,https://www.flickr.com/photos/24662369@N07/6819094724,X Class Solar Flare Sends ‘Shockwaves’ on The Sun,NASA Goddard Photo and Video,https://www.flickr.com/photos/24662369@N07,by,2.0,https://creativecommons.org/licenses/by/2.0/,nasa,"""X Class Solar Flare Sends ‘Shockwaves’ on The Sun"" by NASA Goddard Photo and Video is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.000,0.051,off_topic
e4924d69-a87c-4674-9f94-73947ebc7926,https://live.staticflickr.com/679/21730241671_1841ddd41d_b.jpg,https://www.flickr.com/photos/75683070@N00/21730241671,"Matt Boyd, Detroit Tigers 6, Minnesota Twins 4, Comerica Park, Detroit, Michigan",Ken Lund,https://www.flickr.com/photos/75683070@N00,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Matt Boyd, Detroit Tigers 6, Minnesota Twins 4, Comerica Park, Detroit, Michigan"" by Ken Lund is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.000,1.000,off_topic
e4964c26-aaef-4b15-adde-a451929c8139,https://s0.geograph.org.uk/photos/16/32/163218_b35cfde1.jpg,https://www.geograph.org.uk/photo/163218,Pool Hall Cottages,Philip Halling,https://geograph.org.uk/profile/1837,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,geographorguk,"""Pool Hall Cottages"" by Philip Halling is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.000,0.996,off_topic
e50f020c-e171-48e3-8894-d3ad6087717c,https://live.staticflickr.com/446/17992410994_32c70e4a81_b.jpg,https://www.flickr.com/photos/91981596@N06/17992410994,Great Outdoors Month: National Trails Day,mypubliclands,https://www.flickr.com/photos/91981596@N06,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Great Outdoors Month: National Trails Day"" by mypubliclands is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.017,0.963,off_topic
e521cdea-028d-49d9-96b4-8c79a8212538,https://live.staticflickr.com/7286/9077640623_af74fb4eca_b.jpg,https://www.flickr.com/photos/33303746@N07/9077640623,"Advertisement for The Cafe Royal, White Rock, Hastings and The Wellington Billiards Saloons, Claremont, Hastings. c.1882",Phil Sellens,https://www.flickr.com/photos/33303746@N07,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Advertisement for The Cafe Royal, White Rock, Hastings and The Wellington Billiards Saloons, Claremont, Hastings. c.1882"" by Phil Sellens is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.030,0.796,off_topic
e53106e0-68b9-4544-bc75-e28eb93096c6,https://live.staticflickr.com/44/142168781_0438a413b5_b.jpg,https://www.flickr.com/photos/50018011@N00/142168781,"Pool hall/burger joint in Beaufort, NC",culturecat,https://www.flickr.com/photos/50018011@N00,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Pool hall/burger joint in Beaufort, NC"" by culturecat is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.003,0.999,off_topic
e547c172-8047-4396-a7e9-746a60d31db3,https://live.staticflickr.com/7351/9627161191_d44e68e1a0_b.jpg,https://www.flickr.com/photos/37042451@N04/9627161191,Games [4Health] Jam 2013,Menno Deen,https://www.flickr.com/photos/37042451@N04,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Games [4Health] Jam 2013"" by Menno Deen is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.053,0.962,off_topic
e55fbe85-31c5-4acf-95c1-ab5417a62f13,https://live.staticflickr.com/2203/2367035445_5aff4fcfda_b.jpg,https://www.flickr.com/photos/40646519@N00/2367035445,Pool Party 1990,Joe Shlabotnik,https://www.flickr.com/photos/40646519@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Pool Party 1990"" by Joe Shlabotnik is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.086,0.932,off_topic
e576c14a-50f3-4f1d-992b-b28b762afc12,https://live.staticflickr.com/3454/3214925577_60bd669422_b.jpg,https://www.flickr.com/photos/8865243@N02/3214925577,Museu de Arte Contemporânea de Niterói,Rodrigo_Soldon,https://www.flickr.com/photos/8865243@N02,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Museu de Arte Contemporânea de Niterói"" by Rodrigo_Soldon is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.002,0.560,off_topic
e5d23956-c92c-4b3d-8039-5bfeabdb06cc,https://live.staticflickr.com/2730/4426331002_fbac3f6512_b.jpg,https://www.flickr.com/photos/37387065@N05/4426331002,Palm Trees Pool Reflection,Dave Dugdale,https://www.flickr.com/photos/37387065@N05,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Palm Trees Pool Reflection"" by Dave Dugdale is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.000,0.897,off_topic
e5d4f3d5-0f00-4142-b040-6cd662440cab,https://live.staticflickr.com/7063/6982161767_0e52ef451e_b.jpg,https://www.flickr.com/photos/77061791@N07/6982161767,OLYMPUS DIGITAL CAMERA,Jason512,https://www.flickr.com/photos/77061791@N07,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""OLYMPUS DIGITAL CAMERA"" by Jason512 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.010,0.891,off_topic
e5eb5875-9010-4561-8b40-813c53d68d26,https://live.staticflickr.com/736/32946493940_a6ec4c6ce2.jpg,https://www.flickr.com/photos/55229469@N07/32946493940,Pool shot by Dawn,Forsaken Fotos,https://www.flickr.com/photos/55229469@N07,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Pool shot by Dawn"" by Forsaken Fotos is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.335,0.955,off_topic
e6254387-0252-447e-8a30-188a2d5e85f3,https://live.staticflickr.com/364/32044301311_f56b3b820c_b.jpg,https://www.flickr.com/photos/14913305@N00/32044301311,"Hoerman, Wu, Bell, Slobodien, Dasic, Mena, Shore and Henline",Chris Hunkeler,https://www.flickr.com/photos/14913305@N00,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Hoerman, Wu, Bell, Slobodien, Dasic, Mena, Shore and Henline"" by Chris Hunkeler is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.002,0.990,off_topic
e62a67ff-9c54-4e6b-b49d-e5456d927b6e,https://live.staticflickr.com/8375/8430510568_9ea2d01f84.jpg,https://www.flickr.com/photos/56719656@N07/8430510568,Obligatory infinity pool shot,anm4a,https://www.flickr.com/photos/56719656@N07,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Obligatory infinity pool shot"" by anm4a is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.000,0.670,off_topic
e6524dfb-586d-469f-a7e2-2305705c102d,https://live.staticflickr.com/65535/51931834778_2724efd221_b.jpg,https://www.flickr.com/photos/14913305@N00/51931834778,Nicolas Saveljic 322,Chris Hunkeler,https://www.flickr.com/photos/14913305@N00,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Nicolas Saveljic 322"" by Chris Hunkeler is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.000,0.999,off_topic
e6bb83b2-9e54-46fb-a046-f40ac34d0dc0,https://live.staticflickr.com/3388/3411564022_c4310b448d_b.jpg,https://www.flickr.com/photos/37042603@N05/3411564022,PATRICK HELLMANN LIVING Am Dianasee,Menachim Czertok,https://www.flickr.com/photos/37042603@N05,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""PATRICK HELLMANN LIVING Am Dianasee"" by Menachim Czertok is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.001,0.677,off_topic
e6bc36f1-c4ae-41c0-b86e-1b1a195a0fb7,https://live.staticflickr.com/4007/4474291736_50a711097a_b.jpg,https://www.flickr.com/photos/24662369@N07/4474291736,Pipsqueak Star Unleashes Monster Flare,NASA Goddard Photo and Video,https://www.flickr.com/photos/24662369@N07,by,2.0,https://creativecommons.org/licenses/by/2.0/,nasa,"""Pipsqueak Star Unleashes Monster Flare"" by NASA Goddard Photo and Video is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.000,0.626,off_topic
e6bfd969-34f4-4b99-852c-6d209fdd1982,https://live.staticflickr.com/2576/3861695327_5842eabe19.jpg,https://www.flickr.com/photos/38779915@N06/3861695327,Stadium shaped Chladni plate 649.6 Hz,stephen w morris,https://www.flickr.com/photos/38779915@N06,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Stadium shaped Chladni plate 649.6 Hz"" by stephen w morris is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.087,0.294,off_topic
e6d2a4db-40c8-4e1c-80dd-1e6bf399b5ca,https://live.staticflickr.com/2481/3753884969_9a85a18dff_b.jpg,https://www.flickr.com/photos/22083482@N03/3753884969,Russia 1 - Serbia 3,George M. Groutas,https://www.flickr.com/photos/22083482@N03,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Russia 1 - Serbia 3"" by George M. Groutas is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.086,0.995,off_topic
e6eacde8-ed90-443b-ba41-e579085bd87a,https://live.staticflickr.com/1736/42723201262_fdb79ff92a_b.jpg,https://www.flickr.com/photos/39955793@N07/42723201262,180609-F-SO188-2273,U.S. Department of Defense Current Photos,https://www.flickr.com/photos/39955793@N07,pdm,1.0,https://creativecommons.org/publicdomain/mark/1.0/,flickr,"""180609-F-SO188-2273"" by U.S. Department of Defense Current Photos is marked with Public Domain Mark 1.0. To view the terms, visit https://creativecommons.org/publicdomain/mark/1.0/.",0.011,0.993,off_topic
e709df53-2a84-410a-b727-380e07430dd1,https://live.staticflickr.com/49/176968227_cee67dc88a_b.jpg,https://www.flickr.com/photos/46868759@N00/176968227,Hockney inspired pool shot,meknits,https://www.flickr.com/photos/46868759@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Hockney inspired pool shot"" by meknits is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.006,0.225,off_topic
e7299bf9-990e-4ff0-8c8d-98b569457f26,https://images.metmuseum.org/CRDImages/dp/original/DP827440.jpg,https://www.metmuseum.org/art/collection/search/410212,"Frank B. 'Yank' Adams, Billiard Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",Allen & Ginter,,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,met,"""Frank B. 'Yank' Adams, Billiard Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes"" by Allen & Ginter is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.",0.089,0.979,off_topic
e7307415-93de-4daa-b792-ad0abb27b458,https://live.staticflickr.com/8005/7649524404_9d37e4709e_b.jpg,https://www.flickr.com/photos/70994841@N07/7649524404,"The Fountain Terrace before the Palace of Peterhof, St. Petersburg, Russia circa 1905",Aussie~mobs,https://www.flickr.com/photos/70994841@N07,pdm,1.0,https://creativecommons.org/publicdomain/mark/1.0/,flickr,"""The Fountain Terrace before the Palace of Peterhof, St. Petersburg, Russia circa 1905"" by Aussie~mobs is marked with Public Domain Mark 1.0. To view the terms, visit https://creativecommons.org/publicdomain/mark/1.0/.",0.005,0.996,off_topic
e73f7878-f205-4d3f-ae8f-614b5e185047,https://live.staticflickr.com/7244/7383515274_e84437b9ed_b.jpg,https://www.flickr.com/photos/51344631@N06/7383515274,Rehab @ Hard Rock Hotel,Matthew Straubmuller,https://www.flickr.com/photos/51344631@N06,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Rehab @ Hard Rock Hotel"" by Matthew Straubmuller is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.195,0.481,off_topic
e74a86ef-de71-4aff-8d44-3e2e50e7f4f5,https://live.staticflickr.com/1153/611715449_a26afcf50f_b.jpg,https://www.flickr.com/photos/85714479@N00/611715449,Players bath,Ian D,https://www.flickr.com/photos/85714479@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Players bath"" by Ian D is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.001,0.285,off_topic
e831a043-1b09-43a2-8cd0-a7795741e074,https://live.staticflickr.com/3243/3006741593_feb2162e31_b.jpg,https://www.flickr.com/photos/22083482@N03/3006741593,Anorthosis 3 - Inter Milan 3,George M. Groutas,https://www.flickr.com/photos/22083482@N03,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Anorthosis 3 - Inter Milan 3"" by George M. Groutas is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.000,0.990,off_topic
e88077b6-8284-4139-88bb-8b4660c33252,https://live.staticflickr.com/7453/9287214740_50baba67d0_b.jpg,https://www.flickr.com/photos/27190564@N02/9287214740,Wife's eye candy,Kirt Edblom,https://www.flickr.com/photos/27190564@N02,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Wife's eye candy"" by Kirt Edblom is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.022,0.988,off_topic
e9086566-2acd-45f2-89f6-e545e85775ef,https://live.staticflickr.com/12/14989148_6d0ee76b11_b.jpg,https://www.flickr.com/photos/20532289@N00/14989148,toronto island airport ferry,416style,https://www.flickr.com/photos/20532289@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""toronto island airport ferry"" by 416style is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.015,0.993,off_topic
e956af7f-8382-42c6-90fb-59632acda3a7,https://live.staticflickr.com/3067/5842992339_5f9d0becfc_b.jpg,https://www.flickr.com/photos/78341140@N00/5842992339,Fancy billiards pocket ball retrieve,waitscm,https://www.flickr.com/photos/78341140@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Fancy billiards pocket ball retrieve"" by waitscm is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.011,0.907,off_topic
e97874c2-3773-4a36-b8e2-97a6a12e331d,https://live.staticflickr.com/217/471351091_cc70f083e2_b.jpg,https://www.flickr.com/photos/37803129@N00/471351091,ChinaNext Entry #3,@yakobusan Jakob Montrasio,https://www.flickr.com/photos/37803129@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""ChinaNext Entry #3"" by @yakobusan Jakob Montrasio is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.000,0.960,off_topic
ea1aab62-a6f1-4c53-a362-5459b7e1d2b0,https://live.staticflickr.com/2630/4194586026_d9834b754e_b.jpg,https://www.flickr.com/photos/87616709@N00/4194586026,DSC07501-Praha Hilton,lyng883,https://www.flickr.com/photos/87616709@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""DSC07501-Praha Hilton"" by lyng883 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.008,0.260,off_topic
eac3e30f-495d-4c3d-966b-fd5be331058b,https://live.staticflickr.com/8166/7527427278_bd37d9a7ba_b.jpg,https://www.flickr.com/photos/39415781@N06/7527427278,"Hotel Metropole - Sorrento - swimming pool - tables, chairs and sun loungers",ell brown,https://www.flickr.com/photos/39415781@N06,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Hotel Metropole - Sorrento - swimming pool - tables, chairs and sun loungers"" by ell brown is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.007,0.074,off_topic
eaf6ebc0-6ca5-46b0-b15d-cb9a994f4f43,https://live.staticflickr.com/7309/27496320864_2075b334b7_b.jpg,https://www.flickr.com/photos/27190564@N02/27496320864,Pool Time Activities,Kirt Edblom,https://www.flickr.com/photos/27190564@N02,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Pool Time Activities"" by Kirt Edblom is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.006,0.978,off_topic
eaffe496-087b-47c1-be67-d65a12ac8811,https://live.staticflickr.com/3744/9695231037_83926ba2e1.jpg,https://www.flickr.com/photos/97719890@N00/9695231037,exterior pool shots 1,stevendamron,https://www.flickr.com/photos/97719890@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""exterior pool shots 1"" by stevendamron is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.015,0.754,off_topic
eb0f89e1-a20c-4ec5-90f9-25c2de6a1091,https://live.staticflickr.com/4296/36049803115_86e3f059b8_b.jpg,https://www.flickr.com/photos/152287013@N05/36049803115,Pool Games-5,pico_escondido,https://www.flickr.com/photos/152287013@N05,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Pool Games-5"" by pico_escondido is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.246,0.450,off_topic
eb65304b-73f5-4fd5-bf5d-8ba2f736fae1,https://live.staticflickr.com/6199/6066549617_32f01df15b_b.jpg,https://www.flickr.com/photos/29953239@N07/6066549617,"Wellesley College, Leica M8 and Voigtlander 15 f/4.5 LTM lens",soelin,https://www.flickr.com/photos/29953239@N07,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Wellesley College, Leica M8 and Voigtlander 15 f/4.5 LTM lens"" by soelin is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.002,0.832,off_topic
eb8c2af9-eaa6-4082-af59-4406c0bcc31a,https://live.staticflickr.com/7238/7294655744_3aae89db70_b.jpg,https://www.flickr.com/photos/77742560@N06/7294655744,Angkor Wat Sunrise,shankar s.,https://www.flickr.com/photos/77742560@N06,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Angkor Wat Sunrise"" by shankar s. is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.000,0.988,off_topic
ebbd9816-9b0e-424e-bf14-19c4db100120,https://live.staticflickr.com/65535/51930775707_df44655aed_b.jpg,https://www.flickr.com/photos/14913305@N00/51930775707,Pregame Practice 277,Chris Hunkeler,https://www.flickr.com/photos/14913305@N00,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Pregame Practice 277"" by Chris Hunkeler is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.000,0.998,off_topic
ebf2cf1f-5842-4739-bd28-8f3ea9d524fc,https://live.staticflickr.com/6065/6088901315_efbdb8e543_b.jpg,https://www.flickr.com/photos/24662369@N07/6088901315,TRMM Satellite Views Irene's Strong Rains Over Cape Hatteras,NASA Goddard Photo and Video,https://www.flickr.com/photos/24662369@N07,by,2.0,https://creativecommons.org/licenses/by/2.0/,nasa,"""TRMM Satellite Views Irene's Strong Rains Over Cape Hatteras"" by NASA Goddard Photo and Video is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.000,0.005,off_topic
ec3a4ae6-661f-45d6-8f8a-350a5fbccd65,https://live.staticflickr.com/4060/4390153024_487eb3975c_b.jpg,https://www.flickr.com/photos/15923063@N00/4390153024,Game Off,CarbonNYC [in SF!],https://www.flickr.com/photos/15923063@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Game Off"" by CarbonNYC [in SF!] is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.349,0.012,off_topic
ec6ab606-8f49-461b-8b4e-511f5be6f707,https://live.staticflickr.com/4052/4718298162_a2c01f4a64_b.jpg,https://www.flickr.com/photos/39427725@N00/4718298162,macro quarter on billiards table,Cubosh,https://www.flickr.com/photos/39427725@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""macro quarter on billiards table"" by Cubosh is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.285,0.988,off_topic
ec6f3a34-0625-4fcf-acd0-8034cb1863c4,https://live.staticflickr.com/2747/4357736383_3046c1f474_b.jpg,https://www.flickr.com/photos/44124348109@N01/4357736383,James Cameron’s Avatar,jurvetson,https://www.flickr.com/photos/44124348109@N01,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""James Cameron’s Avatar"" by jurvetson is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.000,0.990,off_topic
ec870f3c-1fc3-4e93-ba1b-d91d0782f144,https://live.staticflickr.com/5044/5302900227_e3b4ac3a6b_b.jpg,https://www.flickr.com/photos/29953239@N07/5302900227,Burmese Water Lily with Leica D Lux 5,soelin,https://www.flickr.com/photos/29953239@N07,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Burmese Water Lily with Leica D Lux 5"" by soelin is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.025,0.990,off_topic
eca587cf-461d-4b56-bb85-1a59af31de8e,https://live.staticflickr.com/7412/9076068500_efb60cce44_b.jpg,https://www.flickr.com/photos/58820009@N05/9076068500,"Stephanie Rice, Prue Macsween, Jeff Fenech",Eva Rinaldi Celebrity Photographer,https://www.flickr.com/photos/58820009@N05,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Stephanie Rice, Prue Macsween, Jeff Fenech"" by Eva Rinaldi Celebrity Photographer is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.477,0.987,off_topic
eccf7f68-a445-4605-ab9b-ca59c04f98c7,https://live.staticflickr.com/4908/46602686501_f7ece39d53_b.jpg,https://www.flickr.com/photos/80519348@N02/46602686501,Towers of the Virgin,AirHaake,https://www.flickr.com/photos/80519348@N02,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Towers of the Virgin"" by AirHaake is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.007,0.928,off_topic
ed50d730-fb79-4ab0-8bae-bf23b4e51e5a,https://live.staticflickr.com/7382/10708810475_083a5137cd_b.jpg,https://www.flickr.com/photos/88876166@N00/10708810475,Iowa Loses to Wisconsin,Phil Roeder,https://www.flickr.com/photos/88876166@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Iowa Loses to Wisconsin"" by Phil Roeder is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.000,0.892,off_topic
ed5c974b-17a8-4f2b-83f4-e8504490b521,https://live.staticflickr.com/2581/4029657297_895507c7a2_b.jpg,https://www.flickr.com/photos/40837632@N05/4029657297,Southern Crete - August 2008 - 'A Whiter Shade of Pale',Gareth1953 All Right Now,https://www.flickr.com/photos/40837632@N05,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Southern Crete - August 2008 - 'A Whiter Shade of Pale'"" by Gareth1953 All Right Now is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.014,0.991,off_topic
edbe70e6-f4fd-4c40-955e-cf6745fc7d08,https://live.staticflickr.com/1107/1303703595_8de830bb71_b.jpg,https://www.flickr.com/photos/46635911@N00/1303703595,What's In My Bag,jonolist,https://www.flickr.com/photos/46635911@N00,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""What's In My Bag"" by jonolist is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.005,0.029,off_topic
edd72f8d-6576-4913-a8c2-8906667a6705,https://live.staticflickr.com/2616/4125754756_ec32d5f79c_b.jpg,https://www.flickr.com/photos/12085242@N06/4125754756,SOFA Pool Hall,bobbleheads_music,https://www.flickr.com/photos/12085242@N06,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""SOFA Pool Hall"" by bobbleheads_music is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.166,0.996,off_topic
ede209a4-b18c-477c-98f2-de4b8939ee84,https://live.staticflickr.com/2595/3815611821_67fb9c86fe_b.jpg,https://www.flickr.com/photos/71865026@N00/3815611821,Olivia (#60206),mark sebastian,https://www.flickr.com/photos/71865026@N00,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Olivia (#60206)"" by mark sebastian is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.088,1.000,off_topic
ee3ca6f8-b71d-4a5c-a7c0-d3c33eeaa787,https://live.staticflickr.com/5167/5325091312_73670b1323_b.jpg,https://www.flickr.com/photos/24662369@N07/5325091312,NASA Satellites See Partial Solar Eclipse over Europe and Asia,NASA Goddard Photo and Video,https://www.flickr.com/photos/24662369@N07,by,2.0,https://creativecommons.org/licenses/by/2.0/,nasa,"""NASA Satellites See Partial Solar Eclipse over Europe and Asia"" by NASA Goddard Photo and Video is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.000,0.026,off_topic
ee47bfa9-4042-464d-8238-4bc224c2725c,https://live.staticflickr.com/3177/3351848015_e45ea0271f_b.jpg,https://www.flickr.com/photos/10511576@N00/3351848015,The door,popo.uw23,https://www.flickr.com/photos/10511576@N00,pdm,1.0,https://creativecommons.org/publicdomain/mark/1.0/,flickr,"""The door"" by popo.uw23 is marked with Public Domain Mark 1.0. To view the terms, visit https://creativecommons.org/publicdomain/mark/1.0/.",0.001,0.430,off_topic
ee84ac0f-5413-4201-80bb-ba8265f7a98a,https://live.staticflickr.com/3121/2825109825_1e1deece90_b.jpg,https://www.flickr.com/photos/12806074@N08/2825109825,William Mullholand Memorial Fountain - Griffith Park,tkksummers,https://www.flickr.com/photos/12806074@N08,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""William Mullholand Memorial Fountain - Griffith Park"" by tkksummers is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",0.001,0.920,off_topic
